text,label
Set an alarm for every 60 seconds for 10 minutes.,alarm
Give me the most recent half moon bay weather report,weather
Remind me to take birth control at 7PM daily,reminder
Do you think it will be very cold today?,weather
"What does the weather look like in Harvest, Alabama?",weather
is there rain in the forecast,weather
Remove all my alarms,alarm
Put the alarm on snooze,alarm
How cold is Alaska now?,weather
show all reminders,reminder
Remind me to visit the eye doctor Tuesday afternoon.,reminder
Cancel my reminder to buy bread at the store.,reminder
How many inches of snow feel in NYC?,weather
Temperature around Tokyo next week F,weather
Set an alarm for 7:30AM tomorrow morning.,alarm
Show me my reminders,reminder
Set alarm for noon.,alarm
remind me to send a payment this Wednesday,reminder
set another alarm please,alarm
Is my alarm set before 10am on Sunday?,alarm
what time will the sun set in august,weather
How much time is left before my alarm,alarm
Las Vegas has been pretty hot this week. Will it be cooler this weekend,weather
Temperature around Shanghai this weekend Fahrenheit,weather
Will we get 2 inches of snow today,weather
what will today's temperature be in kona today?,weather
reset all alarms,alarm
Is it warm now?,weather
How much time do I have left before my next alarm.,alarm
should i wear my rain boots,weather
Will it rain today,weather
Is it hot in Amsterdam right now?,weather
will it be rainy after dinner tomorrow?,weather
Remind me to wash my car on thursday.,reminder
Is it going to rain tonight?,weather
Will it be around 82 in F inside tomorrow morning,weather
How hot will it be on Monday?,weather
snooze alarm for 12 minutes,alarm
Snow forecast for the upcoming week,weather
is it snowing,weather
What is the weather in Fort Wayne this weekend,weather
What time is it supposed to begin raining,weather
Set alarm at 8 am,alarm
what's today's forecast,weather
Turn off my alarm.,alarm
Please set alarm to ring every day this week,alarm
Set a new alarm for 11pm.,alarm
what is the weather next month in sammamish wa,weather
"My alarms, right now",alarm
What's the current temp in Tracy,weather
"What is the temperature in Fairbanks, AK?",weather
What is the weather today,weather
what is the weather in Chicago at noon,weather
When will my alarm go off,alarm
"What is the weather like in Ocean City, Maryland?",weather
What is the weather going to be in Louisville at noon tomorrow?,weather
are they getting snow in Chicago this weekend?,weather
snooze the alarm,alarm
What's the weather forecast for the week?,weather
Set alarms for 6pm and 11pm.,alarm
post pone the reminder to buy milk to 3 pm today,reminder
Remind to take Charlie to practice,reminder
Remind me to take medicine at 8pm tonight,reminder
Today's weather.,weather
What time does the rain start in my area,weather
Do I need to wear sunscreen today?,weather
At what temperature will the roads freeze,weather
Cancel all alarms.,alarm
Delete 1:30pm alarm.,alarm
Set another alarm for 10 minutes from now,alarm
SHOULD I WEAR A JACKET TODAY?,weather
Remind me to visit my family doctor Tuesday morning at 9am,reminder
set an alarm for may,alarm
Please remind me to set an alarm,reminder
Wake me up in 2 hours.,alarm
what are the wind speeds,weather
How hot is it going to be in Carmel tomorrow?,weather
what is the weather going to be like today,weather
Is hail expected for the storm tonight?,weather
reminder alarm for 3pm meeting,reminder
is it going to rain on our cruise,weather
Remind me to call the doctor tomorrow,reminder
What is the wind chill,weather
Do I need to wear gloves today,weather
Want to see alarms in the morning,alarm
cancel my 6am alarm,alarm
Is it going to rain today?,weather
is it going to rain this week,weather
Snooze my alarm for 10 minutes,alarm
begin new alarm,alarm
Remind me in a few hours to water the garden.,reminder
WHAT WILL THE WEATHER BE FOR THE NEXT 5 DAYS IN HAWAII?,weather
Show me all active reminders,reminder
Remind me to buy a ticket to the movies,reminder
remind me to pick up groceries,reminder
Will I need a jacket? ,weather
What alarm do I have set right now?,alarm
SET ALARM FOR EVERY HOUR ON THE HOUR,alarm
cancel the alarm for tomorrow morning,alarm
set my alarm for 6am,alarm
Set an alarm for every two hours.,alarm
what's this week's forecast,weather
is it going to be windy,weather
Is it cold out today?,weather
Cancel all my alarms.,alarm
what is the high for today?,weather
is it raining in D.C?,weather
Set reminder for first day of school.,reminder
What's the weather going to be like the weekend?,weather
remind me to buy milk in an hour,reminder
enable reminder,reminder
cancel all reminders,reminder
Remind me about this email tomorrow,reminder
remind me about my sister's birthday next week on friday,reminder
What's the weather for Seattle?,weather
Set a reminder for every other Sunday at noon. ,reminder
What is the humidity right now?,weather
set reminder for 30 days,reminder
is there a storm coming,weather
Should I carry an umbrella today afternoon?,weather
remind me to make the call to mom tomorrow,reminder
when will rain start,weather
remind me to stop at moms tonight,reminder
Will it snow this week,weather
Is there any typhoon hitting Taiwan next week?,weather
remind to get gas Thursday,reminder
Is it going to rain next week?,weather
Cancel tomorrow morning's alarm,alarm
delete tomorrow's alarm,alarm
Display my next reminder,reminder
is it supposed to frost tonight,weather
Will it be nice to go sailing in Balboa on Saturday,weather
Set alarm every five minutes,alarm
Alarm set for 6pm,alarm
Is it going to be around 1 degree f outside tomorrow,weather
cancel my recurring reminder to take meds daily at 7 am,reminder
Is there snow in tomorrow's forecast,weather
Should I wear a sweater today?,weather
WHAT ARE THE CHANCES FOR RAIN,weather
Should I take my umbrella today?,weather
Remind me to buy batteries.,reminder
Add alarm for 6am,alarm
Is it below 79 in degrees Celsius,weather
Cancel my reminder to call the doctor.,reminder
How much time until my alarm goes off?,alarm
Do I need to bring an umbrella?,weather
Should I bring rain boots?,weather
how much time until my alarm goes off,alarm
delete current alarm setting.,alarm
what is the high temp for today,weather
Set a reminder to buy milk.,reminder
What is the high temperature today?,weather
Set new alarm for Saturdays at 9am,alarm
will it be sunny after lunch today?,weather
whats the highest temp this week,weather
Remind me to lock my car.,reminder
Is it gonna rain tonight?,weather
"Set an alarm called, ""take the Apple Pie out,"" for 20 minutes from now",alarm
set an alarm for 20 minutes,alarm
Set an alarm to go off every 15 minutes for an hour.,alarm
what time is it suppose to rain?,weather
what are my reminders?,reminder
whats the temp right now?,weather
Cancel reminder to call Millie,reminder
is snow in the forecast,weather
turn off alarm,alarm
What time is my alarm set for on Monday?,alarm
is it sleeting outside,weather
is it raining on christmas,weather
Cancel tomorrow morning's alarm.,alarm
Delete Alarm,alarm
What is the temperature like in an hour?,weather
please set new alarm for 7 am,alarm
Can I leave the windows open today or will it get too hot,weather
will it rain in the morning?,weather
Is it going to snow tomorrow?,weather
What will the weather be this weekend,weather
List the days that have temp higher than 50 degree this week ,weather
Please set alarm for tomorrow at 6 a.m.,alarm
show all my reminders for the next week,reminder
Set reminder for Friday at 4 am,reminder
Snooze the alarm for 10 minutes,alarm
cancel my reminder to rec the browns,reminder
Remind me to check my weight on Saturday.,reminder
should I carry an umbrella tomorrow?,weather
Create alarms for 1PM and 2PM,alarm
show me all my reminders,reminder
what time is my alarm set for tomorrow,alarm
what are the low temperatures for this week,weather
Is it going to be rainy today?,weather
What will the weather be like in San Jose today,weather
Do I need an umbrella tomorrow,weather
What is the chance of rain today?,weather
cancel reminder,reminder
Can I wear sandals today,weather
Do I need to wear boots today?,weather
How much snow will fall this week? ,weather
What will the weather be like in Ponce Inlet at 2 p.m.?,weather
Remind me to go to doctor tomorrow,reminder
set up a snooze for the next alarm,alarm
Temperature seattle next week fahrenheit,weather
urgent reminder before work named cookies,reminder
give me a 10-minute reminder,reminder
I want to be reminded to charge electronic devices,reminder
will it rain this evening,weather
how hot is it,weather
show all my weekend alarm that are turned on,alarm
set alarm for 8 am tomorrow,alarm
weather forecast next week,weather
set alarm for every hour,alarm
What the chance of rain for today? ,weather
is it going to be a cold winter,weather
How cold is it tomorrow for Karachi C,weather
What speed are the winds going today?,weather
What is the high for tomorrow ,weather
Will it rain this tomorrow?,weather
set alarm for 9 am,alarm
Delete the alarm that I just set.,alarm
Remind me to buy laundry detergent,reminder
set alarm for sunday 5 am,alarm
Is it sunny in New York?,weather
Will the hurricane reach landfall by this evening?,weather
Pause my alarm after 2 minute,alarm
What days are sunny this week?,weather
let the alarm go off in intervals of 5 minutes,alarm
Set alarm for every minute after 6 am,alarm
Is there a flash flood warning today,weather
Remind me to get ingredients for tacos tonight,reminder
how hot was Miami last night,weather
What will the weather be like tomorrow morning?,weather
check reminders,reminder
Show me all alarms I have set.,alarm
Should I wear rain boots,weather
cancel alarm for friday 9:30 am,alarm
Remind me to check my blood glucose at 7:00 am,reminder
show my reminder,reminder
How does the weather look for the upcoming week?,weather
Set an alarm every 15 minutes for 1 hour,alarm
please delete today's reminders,reminder
Snooze my alarm for 7 minutes,alarm
Is it going to rain today?,weather
set alarm for 6am,alarm
what is today's temp at 3 pm,weather
reset alarm,alarm
is it supposed to snow,weather
